chunk_start,chunk_end,query_start_utc,query_end_utc,node,market,query_name,version,filename,source_url,status,attempts,size_bytes,sha256,raw_rows,lmp_rows,desired_days_present,csv_members,downloaded_at_utc_iso,error
2024-06-24,2024-06-30,20240624T00:00-0000,20240702T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240624_20240630.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240624T00:00-0000&enddatetime=20240702T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9991,7d9847ffcca58f72f92585f83392d6987c85f203b2d1087dc224fff0e85b329b,960,192,7,1,2026-08-11T16:36:58.494Z,
2024-07-01,2024-07-07,20240701T00:00-0000,20240709T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240701_20240707.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240701T00:00-0000&enddatetime=20240709T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10047,36e930203b74c458dd502b91f99fe6bdb7a0371cac307305acc21b2a68fecc8d,960,192,7,1,2026-08-11T16:37:06.777Z,
2024-07-08,2024-07-14,20240708T00:00-0000,20240716T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240708_20240714.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240708T00:00-0000&enddatetime=20240716T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10117,35afa288642d7ebec53bec66b22908ec770d7a59f453fb5129b45b3761af168b,960,192,7,1,2026-08-11T16:37:17.383Z,
2024-07-15,2024-07-21,20240715T00:00-0000,20240723T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240715_20240721.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240715T00:00-0000&enddatetime=20240723T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9989,bc5319261d5f32e23928cb0c19515db0f3e8d23bf538c4ac57727dee5656fcde,960,192,7,1,2026-08-11T16:37:24.933Z,
2024-07-22,2024-07-28,20240722T00:00-0000,20240730T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240722_20240728.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240722T00:00-0000&enddatetime=20240730T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10079,88fd5221a061a6357be6d275ae1659f08b7825fd91396c813807c1478e3c276c,960,192,7,1,2026-08-11T16:37:33.028Z,
2024-07-29,2024-08-04,20240729T00:00-0000,20240806T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240729_20240804.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240729T00:00-0000&enddatetime=20240806T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10086,4e7c29edc332738e9bf59461e63b0d76811178de3dba16f82b6e8ca73266530a,960,192,7,1,2026-08-11T16:37:40.078Z,
2024-08-05,2024-08-11,20240805T00:00-0000,20240813T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240805_20240811.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240805T00:00-0000&enddatetime=20240813T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9861,120721ea7da0f2793ad30b7367e3c6d5080c570d49bc872a7b43591eef1a9589,960,192,7,1,2026-08-11T16:37:47.262Z,
2024-08-12,2024-08-18,20240812T00:00-0000,20240820T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240812_20240818.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240812T00:00-0000&enddatetime=20240820T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9738,73d7651812eab46de0a249d7b7cb5c5ae5790742e7d1b2df3eb21c5fa1f4777e,960,192,7,1,2026-08-11T16:37:55.694Z,
2024-08-19,2024-08-25,20240819T00:00-0000,20240827T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240819_20240825.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240819T00:00-0000&enddatetime=20240827T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9789,b991fef3b598e4b041b922a3c8a015fd1578a2e4b0439084e9c167ed7a16edd1,960,192,7,1,2026-08-11T16:38:02.757Z,
2024-08-26,2024-09-01,20240826T00:00-0000,20240903T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240826_20240901.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240826T00:00-0000&enddatetime=20240903T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9843,0c5507d6a7f10c303335115e3f51dc1b3ec3357896ce45e619937b8c593fba62,960,192,7,1,2026-08-11T16:38:10.444Z,
2024-09-02,2024-09-08,20240902T00:00-0000,20240910T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240902_20240908.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240902T00:00-0000&enddatetime=20240910T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10073,c3f8c3f65a34d7c5c21a06f19f59907a20dccc56512f3c4898d908502825de54,960,192,7,1,2026-08-11T16:38:17.890Z,
2024-09-09,2024-09-15,20240909T00:00-0000,20240917T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240909_20240915.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240909T00:00-0000&enddatetime=20240917T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9793,da43f83fecf4e13c549ad6a5e68ebc1f73a746b90a532847e7e02033b81774fb,960,192,7,1,2026-08-11T16:38:27.882Z,
2024-09-16,2024-09-22,20240916T00:00-0000,20240924T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240916_20240922.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240916T00:00-0000&enddatetime=20240924T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9671,d03666fb59cb9e9ab9194bdca0bd5828adc75802916b0b3b8ca54f4af36edc69,960,192,7,1,2026-08-11T16:38:35.233Z,
2024-09-23,2024-09-29,20240923T00:00-0000,20241001T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240923_20240929.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240923T00:00-0000&enddatetime=20241001T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9856,b2bd5db65c6a438a927c1367c0378cce7f65212606c880dffdb4ffcd15def3f7,960,192,7,1,2026-08-11T16:38:43.786Z,
2024-09-30,2024-10-06,20240930T00:00-0000,20241008T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20240930_20241006.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20240930T00:00-0000&enddatetime=20241008T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10130,d6d0cb5fcbf809ba3e9994e344e17701cda3aa9173fbd772a7e977936ab9c38e,960,192,7,1,2026-08-11T16:38:51.522Z,
2024-10-07,2024-10-13,20241007T00:00-0000,20241015T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241007_20241013.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241007T00:00-0000&enddatetime=20241015T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10024,c7bd114a32206ed8861c12f5ffffcd74f32c8124f7f8768c912b51965ac812c8,960,192,7,1,2026-08-11T16:38:58.328Z,
2024-10-14,2024-10-20,20241014T00:00-0000,20241022T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241014_20241020.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241014T00:00-0000&enddatetime=20241022T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9817,cdc7065e59ae105c6f68287c8f5af0bf19191ec930f85b2b1131bdafdafa3202,960,192,7,1,2026-08-11T16:39:05.465Z,
2024-10-21,2024-10-27,20241021T00:00-0000,20241029T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241021_20241027.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241021T00:00-0000&enddatetime=20241029T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9876,48c1511e2813b167b8a0b4ec18b4bd3ccd2a29fe2b3a4e9292ffc6376f3552f0,960,192,7,1,2026-08-11T16:39:12.181Z,
2024-10-28,2024-11-03,20241028T00:00-0000,20241105T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241028_20241103.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241028T00:00-0000&enddatetime=20241105T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10075,16036d559b7debc4d10156d7d7f391b6cc7fa22f5cc5324c812e31fdcf1e9a8e,960,192,7,1,2026-08-11T16:39:18.832Z,
2024-11-04,2024-11-10,20241104T00:00-0000,20241112T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241104_20241110.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241104T00:00-0000&enddatetime=20241112T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9715,4506272ff43211371264a74ac23311868b6ee69faa1f901297af02493a30fa31,960,192,7,1,2026-08-11T16:39:27.131Z,
2024-11-11,2024-11-17,20241111T00:00-0000,20241119T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241111_20241117.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241111T00:00-0000&enddatetime=20241119T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9734,8825310795dc2973ca59158f98ac9b47957b59ae9d0e735aceebf82762924465,960,192,7,1,2026-08-11T16:39:35.143Z,
2024-11-18,2024-11-24,20241118T00:00-0000,20241126T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241118_20241124.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241118T00:00-0000&enddatetime=20241126T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9908,e1d7d8d316d97cf61361b725bf112954c4ee7662d660269fd1a5d76871eeedc4,960,192,7,1,2026-08-11T16:39:44.363Z,
2024-11-25,2024-12-01,20241125T00:00-0000,20241203T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241125_20241201.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241125T00:00-0000&enddatetime=20241203T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9999,20996c5973cf1c9664091f2c2bd51964ea8456a87dfbc1d69c1505ae4d622549,960,192,7,1,2026-08-11T16:39:50.386Z,
2024-12-02,2024-12-08,20241202T00:00-0000,20241210T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241202_20241208.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241202T00:00-0000&enddatetime=20241210T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9957,f92e173af84491b04bf06f6fe5f60dfbcdb416066dd8d6d4e5a1dde6cc97c7c5,960,192,7,1,2026-08-11T16:39:57.029Z,
2024-12-09,2024-12-15,20241209T00:00-0000,20241217T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241209_20241215.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241209T00:00-0000&enddatetime=20241217T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9934,65d40415af04c7ed0cf9f23d64706b85043be32fa75e264b8d3e75e90e46199e,960,192,7,1,2026-08-11T16:40:04.635Z,
2024-12-16,2024-12-22,20241216T00:00-0000,20241224T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241216_20241222.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241216T00:00-0000&enddatetime=20241224T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9926,2da5b37fb50cfad86f61db145940c75e52b51164ce51dd422ef7524e5d1f45d6,960,192,7,1,2026-08-11T16:40:11.913Z,
2024-12-23,2024-12-29,20241223T00:00-0000,20241231T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241223_20241229.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241223T00:00-0000&enddatetime=20241231T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9716,72156963df0bf4c843802c542775933562777e7dec545861ee562fde7aac3a87,960,192,7,1,2026-08-11T16:40:19.929Z,
2024-12-30,2025-01-05,20241230T00:00-0000,20250107T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20241230_20250105.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20241230T00:00-0000&enddatetime=20250107T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9986,08e2f3ed20cd0f67d088c7ab8f9d9bc4bd2535d04e7d354449436b754de0ae7b,960,192,7,1,2026-08-11T16:40:26.852Z,
2025-01-06,2025-01-12,20250106T00:00-0000,20250114T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250106_20250112.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250106T00:00-0000&enddatetime=20250114T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10061,37d5d54599aa7046d0624af40d885d7d0308c45cab1fab56ad48c1d827e0a669,960,192,7,1,2026-08-11T16:40:34.308Z,
2025-01-13,2025-01-19,20250113T00:00-0000,20250121T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250113_20250119.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250113T00:00-0000&enddatetime=20250121T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10061,4289f8b11c70d23b7b66f1255c40b0047b65f3a96e044619460f983d9cd0bffc,960,192,7,1,2026-08-11T16:40:43.126Z,
2025-01-20,2025-01-26,20250120T00:00-0000,20250128T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250120_20250126.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250120T00:00-0000&enddatetime=20250128T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10094,45f643f9afccd05d9c415e7d5a63a22bfc59454538fe76781a1e0ce91bdc320d,960,192,7,1,2026-08-11T16:40:49.313Z,
2025-01-27,2025-02-02,20250127T00:00-0000,20250204T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250127_20250202.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250127T00:00-0000&enddatetime=20250204T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10115,5d4dac9275f4e5f4182a14ee67865e49263ee8346389f31998ebea11cdb5f9a8,960,192,7,1,2026-08-11T16:40:56.532Z,
2025-02-03,2025-02-09,20250203T00:00-0000,20250211T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250203_20250209.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250203T00:00-0000&enddatetime=20250211T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10120,a01502f3a926a7ef696ea14bcfd32ab921fa53eabee66748d2268f6a35cc9b74,960,192,7,1,2026-08-11T16:41:03.349Z,
2025-02-10,2025-02-16,20250210T00:00-0000,20250218T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250210_20250216.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250210T00:00-0000&enddatetime=20250218T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10075,c3867c45d1388e6cbe067b462c2e45dd633258c03d1bf73d2baaa6a04383a12b,960,192,7,1,2026-08-11T16:41:11.757Z,
2025-02-17,2025-02-23,20250217T00:00-0000,20250225T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250217_20250223.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250217T00:00-0000&enddatetime=20250225T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10122,1a4e19b8def6b837e789855fd29a70ca710e279d6b6a3a7fb7810f7c1f00ad10,960,192,7,1,2026-08-11T16:41:18.473Z,
2025-02-24,2025-03-02,20250224T00:00-0000,20250304T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250224_20250302.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250224T00:00-0000&enddatetime=20250304T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10168,9581e8f8e4df2d0204e189d7b12f51844eddbb09bfe17971543fe512c4cdf79c,960,192,7,1,2026-08-11T16:41:27.530Z,
2025-03-03,2025-03-09,20250303T00:00-0000,20250311T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250303_20250309.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250303T00:00-0000&enddatetime=20250311T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10164,fb4d74f2b67d5e28db1ffaff2ef6d29bb9651e1034e19d6c3307ff48039879f7,960,192,7,1,2026-08-11T16:41:34.372Z,
2025-03-10,2025-03-16,20250310T00:00-0000,20250318T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250310_20250316.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250310T00:00-0000&enddatetime=20250318T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10155,10b49c90b193820c70cbc8c6a6a6365248a2a2a93fb79a86d4a594c9cb9da0e6,960,192,7,1,2026-08-11T16:41:41.205Z,
2025-03-17,2025-03-23,20250317T00:00-0000,20250325T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250317_20250323.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250317T00:00-0000&enddatetime=20250325T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10194,179113655282887804a33600cee63e2104c2c8788a5986d44eded583e090dedb,960,192,7,1,2026-08-11T16:41:48.575Z,
2025-03-24,2025-03-30,20250324T00:00-0000,20250401T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250324_20250330.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250324T00:00-0000&enddatetime=20250401T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10151,877b612fbfa1dc1d4c530473ded80f4fb5193ad2f2a865c0667fb19de0eff1ec,960,192,7,1,2026-08-11T16:41:56.070Z,
2025-03-31,2025-04-06,20250331T00:00-0000,20250408T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250331_20250406.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250331T00:00-0000&enddatetime=20250408T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10137,29b47e0b8e4c980dc1faea76acd9fbfe8b3fee1c29dd754cef5c4b155aaa32d9,960,192,7,1,2026-08-11T16:42:07.054Z,
2025-04-07,2025-04-13,20250407T00:00-0000,20250415T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250407_20250413.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250407T00:00-0000&enddatetime=20250415T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10124,4d6cdb75bc50e067179a029ba79609cfba165822304dd65037475e40131b993d,960,192,7,1,2026-08-11T16:42:14.694Z,
2025-04-14,2025-04-20,20250414T00:00-0000,20250422T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250414_20250420.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250414T00:00-0000&enddatetime=20250422T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10091,53b916fa338148a9be1f33e6ac74b6225f685bfaa69d30d422a62736f5012651,960,192,7,1,2026-08-11T16:42:22.156Z,
2025-04-21,2025-04-27,20250421T00:00-0000,20250429T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250421_20250427.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250421T00:00-0000&enddatetime=20250429T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10031,fbcc57d601da5060fec183823b6186cda467ece39d68fb9b95a0b26f9afae859,960,192,7,1,2026-08-11T16:42:30.645Z,
2025-04-28,2025-05-04,20250428T00:00-0000,20250506T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250428_20250504.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250428T00:00-0000&enddatetime=20250506T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9987,f28d96d9d662e58e74a942f2716bf324220cfcc4ef71663238a230f39bd1be77,960,192,7,1,2026-08-11T16:42:40.743Z,
2025-05-05,2025-05-11,20250505T00:00-0000,20250513T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250505_20250511.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250505T00:00-0000&enddatetime=20250513T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,10009,34223249394ac78651db7a3eca374762eda4984d4688643688f0fd5f691eaf54,960,192,7,1,2026-08-11T16:42:48.135Z,
2025-05-12,2025-05-18,20250512T00:00-0000,20250520T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250512_20250518.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250512T00:00-0000&enddatetime=20250520T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9950,2e08e7728a930a74c2d595db87eea423be6514dbea45136a1916549303561fcd,960,192,7,1,2026-08-11T16:42:55.557Z,
2025-05-19,2025-05-25,20250519T00:00-0000,20250527T00:00-0000,TH_SP15_GEN-APND,DAM,PRC_LMP,12,SP15_DAM_LMP_20250519_20250525.zip,https://oasis.caiso.com/oasisapi/SingleZip?queryname=PRC_LMP&startdatetime=20250519T00:00-0000&enddatetime=20250527T00:00-0000&version=12&market_run_id=DAM&node=TH_SP15_GEN-APND&resultformat=6,downloaded,1,9872,3928b3c24be1d571baa56f87da6e2313c0754827c415891c2a928a7e52cd2b02,960,192,7,1,2026-08-11T16:43:04.138Z,
