date,time_days,month_id,weekday,month,spread_usd_mwh,evening_lmp_usd_mwh,midday_lmp_usd_mwh,battery_gw,battery_lag1_gw,battery_gwh,demand_gap_gw,solar_drop_gw,gas_usd_mmbtu,trend_years,tariff_break,negative_price_hours_24eq
2025-05-16,746,25,Friday,May,30.39543,25.8162,-4.57923,12.507700000000002,11.993,42.92,1.158416666666668,9.135416666666668,4.91,2.0424366872005475,1,9.0
2025-05-17,747,25,Saturday,May,24.45131,12.37264,-12.07868,12.507700000000002,11.993,42.92,0.67525,6.264416666666666,4.74,2.0451745379876796,1,11.0
2025-05-18,748,25,Sunday,May,37.32321,12.38925,-24.93396,12.507700000000002,11.993,42.92,2.102,3.61475,4.74,2.0479123887748116,1,11.0
2025-05-19,749,25,Monday,May,34.11662,25.00605,-9.11057,12.507700000000002,11.993,42.92,2.9565833333333322,6.682416666666668,4.74,2.0506502395619437,1,11.0
2025-05-20,750,25,Tuesday,May,37.49412,33.5264,-3.96772,12.507700000000002,11.993,42.92,3.29625,7.412916666666668,5.17,2.0533880903490758,1,10.0
2025-05-21,751,25,Wednesday,May,40.96578,45.69971,4.73393,12.507700000000002,11.993,42.92,4.120833333333332,7.877916666666668,5.31,2.0561259411362083,1,0.0
2025-05-22,752,25,Thursday,May,40.70949,37.2936,-3.41588,12.507700000000002,11.993,42.92,2.73525,8.141166666666669,5.48,2.0588637919233403,1,8.0
2025-05-23,753,25,Friday,May,35.29852,30.76552,-4.533,12.507700000000002,11.993,42.92,1.6845,7.85975,5.52,2.0616016427104724,1,9.0
2025-05-24,754,25,Saturday,May,36.8456,18.30548,-18.54012,12.507700000000002,11.993,42.92,2.0205,5.1135,5.02,2.0643394934976045,1,11.0
2025-05-25,755,25,Sunday,May,31.34045,14.25813,-17.08232,12.507700000000002,11.993,42.92,3.0985,5.03275,5.02,2.0670773442847366,1,11.0
2025-05-26,756,25,Monday,May,40.90247,20.09951,-20.80296,12.507700000000002,11.993,42.92,2.865916666666668,5.4615,5.02,2.0698151950718686,1,11.0
2025-05-27,757,25,Tuesday,May,39.18315,36.73799,-2.44516,12.507700000000002,11.993,42.92,3.532666666666668,7.271583333333332,5.03,2.0725530458590007,1,9.0
2025-05-28,758,25,Wednesday,May,30.11447,41.53778,11.4233,12.507700000000002,11.993,42.92,1.0124166666666679,8.2165,5.88,2.0752908966461328,1,0.0
2025-05-29,759,25,Thursday,May,34.35283,46.91383,12.56101,12.507700000000002,11.993,42.92,2.944083333333332,8.139416666666667,6.26,2.078028747433265,1,0.0
2025-05-30,760,25,Friday,May,44.76859,63.20453,18.43595,12.507700000000002,11.993,42.92,6.290833333333332,7.775833333333332,5.96,2.080766598220397,1,0.0
2025-05-31,761,25,Saturday,May,28.64659,55.56229,26.9157,12.507700000000002,11.993,42.92,4.583833333333332,8.721833333333334,5.69,2.083504449007529,1,0.0
2025-06-01,762,26,Sunday,June,18.96372,43.30176,24.33804,13.059700000000001,12.507700000000002,44.303599999999996,3.277916666666668,5.105583333333334,5.69,2.086242299794661,1,0.0
2025-06-02,763,26,Monday,June,34.63005,40.05407,5.42403,13.059700000000001,12.507700000000002,44.303599999999996,2.6118333333333323,7.27575,5.69,2.088980150581793,1,0.0
2025-06-03,764,26,Tuesday,June,27.63996,42.74842,15.10847,13.059700000000001,12.507700000000002,44.303599999999996,1.1430833333333321,7.212666666666666,5.95,2.0917180013689256,1,0.0
2025-06-04,765,26,Wednesday,June,29.12232,37.68857,8.56624,13.059700000000001,12.507700000000002,44.303599999999996,0.8115833333333321,8.236666666666668,5.92,2.0944558521560577,1,0.0
2025-06-05,766,26,Thursday,June,29.06922,45.06692,15.9977,13.059700000000001,12.507700000000002,44.303599999999996,0.6906666666666679,7.528083333333332,6.18,2.0971937029431897,1,0.0
2025-06-06,767,26,Friday,June,26.23269,42.15842,15.92572,13.059700000000001,12.507700000000002,44.303599999999996,1.06675,7.485083333333332,6.04,2.099931553730322,1,0.0
2025-06-07,768,26,Saturday,June,36.16663,39.75162,3.58499,13.059700000000001,12.507700000000002,44.303599999999996,1.3985,6.780666666666668,6.01,2.102669404517454,1,0.0
2025-06-08,769,26,Sunday,June,42.42902,41.58669,-0.84233,13.059700000000001,12.507700000000002,44.303599999999996,3.8385,6.742,6.01,2.105407255304586,1,7.0
2025-06-09,770,26,Monday,June,32.41055,51.19579,18.78524,13.059700000000001,12.507700000000002,44.303599999999996,2.473666666666668,7.54375,6.01,2.108145106091718,1,0.0
2025-06-10,771,26,Tuesday,June,33.01976,52.41024,19.39048,13.059700000000001,12.507700000000002,44.303599999999996,2.791833333333332,7.45975,6.15,2.11088295687885,1,0.0
2025-06-11,772,26,Wednesday,June,33.9868,43.81053,9.82372,13.059700000000001,12.507700000000002,44.303599999999996,2.1775833333333323,6.93325,5.99,2.113620807665982,1,0.0
2025-06-12,773,26,Thursday,June,38.46163,39.27836,0.81673,13.059700000000001,12.507700000000002,44.303599999999996,1.91325,6.675833333333332,6.03,2.116358658453114,1,2.0
2025-06-13,774,26,Friday,June,29.32394,33.28209,3.95815,13.059700000000001,12.507700000000002,44.303599999999996,2.089083333333332,7.13175,6.19,2.1190965092402463,1,1.0
2025-06-14,775,26,Saturday,June,38.3965,35.39267,-3.00383,13.059700000000001,12.507700000000002,44.303599999999996,4.492916666666668,7.694666666666668,5.8,2.1218343600273784,1,10.0
2025-06-15,776,26,Sunday,June,42.08194,39.95152,-2.13042,13.059700000000001,12.507700000000002,44.303599999999996,7.005583333333332,7.224916666666668,5.8,2.1245722108145104,1,8.0
2025-06-16,777,26,Monday,June,34.41265,43.60284,9.19019,13.059700000000001,12.507700000000002,44.303599999999996,4.496583333333332,6.792333333333332,5.8,2.127310061601643,1,0.0
2025-06-17,778,26,Tuesday,June,30.21736,44.6131,14.39574,13.059700000000001,12.507700000000002,44.303599999999996,4.549666666666668,6.8183333333333325,5.99,2.130047912388775,1,0.0
2025-06-18,779,26,Wednesday,June,30.77523,51.04645,20.27122,13.059700000000001,12.507700000000002,44.303599999999996,5.4265,7.1460833333333325,6.07,2.132785763175907,1,0.0
2025-06-19,780,26,Thursday,June,27.62074,46.24142,18.62068,13.059700000000001,12.507700000000002,44.303599999999996,2.620666666666668,7.538083333333332,6.58,2.135523613963039,1,0.0
2025-06-20,781,26,Friday,June,34.07354,33.06072,-1.01282,13.059700000000001,12.507700000000002,44.303599999999996,1.327916666666668,5.2404166666666665,6.57,2.138261464750171,1,8.0
2025-06-21,782,26,Saturday,June,37.60134,24.25191,-13.34943,13.059700000000001,12.507700000000002,44.303599999999996,1.2308333333333321,4.387083333333334,6.11,2.1409993155373033,1,11.0
2025-06-22,783,26,Sunday,June,43.35612,31.19352,-12.1626,13.059700000000001,12.507700000000002,44.303599999999996,3.865,4.462166666666666,6.11,2.1437371663244353,1,10.0
2025-06-23,784,26,Monday,June,30.47803,35.39332,4.91529,13.059700000000001,12.507700000000002,44.303599999999996,1.8565,7.966416666666668,6.11,2.1464750171115674,1,0.0
2025-06-24,785,26,Tuesday,June,24.98903,35.05355,10.06452,13.059700000000001,12.507700000000002,44.303599999999996,1.0981666666666678,7.5254166666666675,6.14,2.1492128678986995,1,0.0
2025-06-25,786,26,Wednesday,June,25.35901,42.79591,17.43689,13.059700000000001,12.507700000000002,44.303599999999996,3.04275,7.05025,6.13,2.1519507186858315,1,0.0
2025-06-26,787,26,Thursday,June,23.01729,42.38569,19.3684,13.059700000000001,12.507700000000002,44.303599999999996,2.96575,7.170666666666668,6.15,2.1546885694729636,1,0.0
2025-06-27,788,26,Friday,June,26.94498,46.27867,19.33369,13.059700000000001,12.507700000000002,44.303599999999996,3.68825,7.796833333333332,6.15,2.1574264202600957,1,0.0
2025-06-28,789,26,Saturday,June,35.85796,46.24101,10.38305,13.059700000000001,12.507700000000002,44.303599999999996,5.710916666666668,7.367,6.18,2.1601642710472277,1,0.0
2025-06-29,790,26,Sunday,June,36.03671,51.24175,15.20504,13.059700000000001,12.507700000000002,44.303599999999996,5.847,6.950666666666668,6.18,2.16290212183436,1,0.0
2025-06-30,791,26,Monday,June,27.04164,59.19118,32.14953,13.059700000000001,12.507700000000002,44.303599999999996,5.1155833333333325,6.88325,6.18,2.1656399726214923,1,0.0
2025-07-01,792,27,Tuesday,July,24.78675,56.02007,31.23332,13.5607,13.059700000000001,45.8686,6.237166666666668,5.9395,6.79,2.1683778234086244,1,0.0
2025-07-02,793,27,Wednesday,July,21.05945,48.47436,27.41491,13.5607,13.059700000000001,45.8686,4.261,6.062166666666666,6.47,2.1711156741957565,1,0.0
2025-07-03,794,27,Thursday,July,20.48116,45.03214,24.55099,13.5607,13.059700000000001,45.8686,2.42575,7.2710833333333325,6.25,2.1738535249828885,1,0.0
2025-07-04,795,27,Friday,July,30.6995,38.67635,7.97685,13.5607,13.059700000000001,45.8686,2.800416666666668,6.985583333333332,6.16,2.1765913757700206,1,0.0
2025-07-05,796,27,Saturday,July,32.26245,44.15564,11.8932,13.5607,13.059700000000001,45.8686,4.348,7.4415,6.15,2.1793292265571527,1,0.0
2025-07-06,797,27,Sunday,July,34.24524,49.43645,15.19121,13.5607,13.059700000000001,45.8686,5.72175,7.034833333333332,6.15,2.1820670773442847,1,0.0
2025-07-07,798,27,Monday,July,24.67668,60.32396,35.64728,13.5607,13.059700000000001,45.8686,3.90025,7.50475,6.15,2.184804928131417,1,0.0
2025-07-08,799,27,Tuesday,July,34.84622,70.13164,35.28542,13.5607,13.059700000000001,45.8686,3.949083333333332,7.099416666666668,6.78,2.187542778918549,1,0.0
2025-07-09,800,27,Wednesday,July,27.14513,65.45682,38.31168,13.5607,13.059700000000001,45.8686,5.532166666666668,7.095333333333332,6.96,2.190280629705681,1,0.0
2025-07-10,801,27,Thursday,July,28.72327,60.53493,31.81165,13.5607,13.059700000000001,45.8686,6.527,7.3135,6.76,2.193018480492813,1,0.0
2025-07-11,802,27,Friday,July,27.32644,55.81183,28.4854,13.5607,13.059700000000001,45.8686,4.961083333333332,7.099833333333332,6.47,2.195756331279945,1,0.0
2025-07-12,803,27,Saturday,July,26.05439,45.33291,19.27851,13.5607,13.059700000000001,45.8686,4.349416666666668,7.3965,6.24,2.198494182067077,1,0.0
2025-07-13,804,27,Sunday,July,29.90871,50.72291,20.8142,13.5607,13.059700000000001,45.8686,5.503666666666668,7.798416666666668,6.24,2.2012320328542097,1,0.0
2025-07-14,805,27,Monday,July,23.3321,54.16291,30.83081,13.5607,13.059700000000001,45.8686,3.95175,7.606333333333332,6.24,2.2039698836413417,1,0.0
2025-07-15,806,27,Tuesday,July,22.1137,51.01375,28.90005,13.5607,13.059700000000001,45.8686,2.3319166666666677,7.75725,6.4,2.206707734428474,1,0.0
2025-07-16,807,27,Wednesday,July,19.41003,49.86658,30.45655,13.5607,13.059700000000001,45.8686,2.6415,7.225416666666668,6.33,2.209445585215606,1,0.0
2025-07-17,808,27,Thursday,July,16.8354,48.13347,31.29807,13.5607,13.059700000000001,45.8686,2.068666666666668,8.013,6.41,2.212183436002738,1,0.0
2025-07-18,809,27,Friday,July,14.15425,45.46981,31.31556,13.5607,13.059700000000001,45.8686,1.286666666666668,6.779166666666668,6.27,2.21492128678987,1,0.0
2025-07-19,810,27,Saturday,July,23.06845,43.26805,20.1996,13.5607,13.059700000000001,45.8686,2.050583333333332,7.759083333333332,6.21,2.217659137577002,1,0.0
2025-07-20,811,27,Sunday,July,23.74509,42.31265,18.56755,13.5607,13.059700000000001,45.8686,2.78675,7.665916666666668,6.21,2.220396988364134,1,0.0
2025-07-21,812,27,Monday,July,15.84926,44.29498,28.44573,13.5607,13.059700000000001,45.8686,0.39291666666666786,7.337416666666668,6.21,2.223134839151266,1,0.0
2025-07-22,813,27,Tuesday,July,18.8799,39.88101,21.00111,13.5607,13.059700000000001,45.8686,0.6765,7.025083333333332,6.14,2.2258726899383983,1,0.0
2025-07-23,814,27,Wednesday,July,17.53764,39.31457,21.77693,13.5607,13.059700000000001,45.8686,2.26025,7.024833333333332,5.93,2.2286105407255303,1,0.0
2025-07-24,815,27,Thursday,July,21.53029,36.55147,15.02118,13.5607,13.059700000000001,45.8686,1.562333333333332,7.8235,5.74,2.2313483915126624,1,0.0
2025-07-25,816,27,Friday,July,22.48329,34.36172,11.87843,13.5607,13.059700000000001,45.8686,0.5935,6.907166666666668,5.74,2.2340862422997945,1,0.0
2025-07-26,817,27,Saturday,July,31.92848,31.16684,-0.76164,13.5607,13.059700000000001,45.8686,1.8288333333333322,7.0450833333333325,5.73,2.236824093086927,1,7.0
2025-07-27,818,27,Sunday,July,34.61017,35.59087,0.98071,13.5607,13.059700000000001,45.8686,3.688666666666668,7.029416666666668,5.73,2.239561943874059,1,2.0
2025-07-28,819,27,Monday,July,21.11795,45.52176,24.40381,13.5607,13.059700000000001,45.8686,3.54875,7.286583333333332,5.73,2.242299794661191,1,0.0
2025-07-29,820,27,Tuesday,July,21.66517,46.03576,24.37059,13.5607,13.059700000000001,45.8686,3.076916666666668,7.560666666666668,5.93,2.245037645448323,1,0.0
2025-07-30,821,27,Wednesday,July,23.30185,44.1954,20.89355,13.5607,13.059700000000001,45.8686,3.09275,7.635916666666668,5.93,2.2477754962354553,1,0.0
2025-07-31,822,27,Thursday,July,24.36481,40.27233,15.90753,13.5607,13.059700000000001,45.8686,7.099916666666668,7.589666666666668,5.82,2.2505133470225873,1,0.0
2025-08-01,823,28,Friday,August,20.95659,40.56719,19.6106,13.817200000000001,13.5607,46.8591,3.566083333333332,7.7194166666666675,5.63,2.2532511978097194,1,0.0
2025-08-02,824,28,Saturday,August,30.82858,37.73457,6.90599,13.817200000000001,13.5607,46.8591,4.495916666666668,7.495,5.57,2.2559890485968515,1,0.0
2025-08-03,825,28,Sunday,August,33.15554,36.75808,3.60254,13.817200000000001,13.5607,46.8591,5.602,7.475916666666668,5.57,2.2587268993839835,1,1.0
2025-08-04,826,28,Monday,August,23.14853,42.93575,19.78722,13.817200000000001,13.5607,46.8591,3.0285833333333323,8.781583333333332,5.57,2.2614647501711156,1,0.0
2025-08-05,827,28,Tuesday,August,27.72497,52.64062,24.91565,13.817200000000001,13.5607,46.8591,3.8736666666666677,7.630666666666668,5.79,2.2642026009582477,1,0.0
2025-08-06,828,28,Wednesday,August,27.18294,58.83087,31.64793,13.817200000000001,13.5607,46.8591,5.41625,8.203833333333332,5.89,2.2669404517453797,1,0.0
2025-08-07,829,28,Thursday,August,36.28673,69.28592,32.99919,13.817200000000001,13.5607,46.8591,4.7335,8.848833333333332,5.95,2.269678302532512,1,0.0
2025-08-08,830,28,Friday,August,24.20909,55.80232,31.59322,13.817200000000001,13.5607,46.8591,4.308,8.44775,5.73,2.272416153319644,1,0.0
2025-08-09,831,28,Saturday,August,23.04072,47.75035,24.70963,13.817200000000001,13.5607,46.8591,4.67575,8.589416666666668,5.73,2.2751540041067764,1,0.0
2025-08-10,832,28,Sunday,August,27.98329,49.61875,21.63546,13.817200000000001,13.5607,46.8591,5.9556666666666676,9.15025,5.73,2.2778918548939084,1,0.0
2025-08-11,833,28,Monday,August,26.14417,53.19417,27.05,13.817200000000001,13.5607,46.8591,4.157916666666664,8.266916666666669,5.73,2.2806297056810405,1,0.0
2025-08-12,834,28,Tuesday,August,19.70453,51.96483,32.26029,13.817200000000001,13.5607,46.8591,3.587,8.42675,5.93,2.2833675564681726,1,0.0
2025-08-13,835,28,Wednesday,August,15.18206,44.08249,28.90043,13.817200000000001,13.5607,46.8591,3.204166666666668,8.31775,5.73,2.2861054072553046,1,0.0
2025-08-14,836,28,Thursday,August,18.18019,42.88814,24.70795,13.817200000000001,13.5607,46.8591,2.8010833333333323,8.329416666666669,5.81,2.2888432580424367,1,0.0
2025-08-15,837,28,Friday,August,17.39976,40.44734,23.04758,13.817200000000001,13.5607,46.8591,2.560916666666668,8.544,5.68,2.291581108829569,1,0.0
2025-08-16,838,28,Saturday,August,22.41678,35.13205,12.71528,13.817200000000001,13.5607,46.8591,2.61225,8.316333333333333,5.74,2.294318959616701,1,0.0
2025-08-17,839,28,Sunday,August,32.57331,39.57687,7.00356,13.817200000000001,13.5607,46.8591,4.714916666666668,7.206833333333332,5.74,2.297056810403833,1,0.0
2025-08-18,840,28,Monday,August,25.45536,44.84456,19.3892,13.817200000000001,13.5607,46.8591,4.21375,8.45675,5.74,2.299794661190965,1,0.0
2025-08-19,841,28,Tuesday,August,23.45409,51.60372,28.14963,13.817200000000001,13.5607,46.8591,4.219833333333332,8.669833333333331,5.89,2.302532511978097,1,0.0
2025-08-20,842,28,Wednesday,August,25.15501,60.33635,35.18134,13.817200000000001,13.5607,46.8591,6.2736666666666645,8.87425,6.1,2.305270362765229,1,0.0
2025-08-21,843,28,Thursday,August,43.22565,83.98296,40.7573,13.817200000000001,13.5607,46.8591,6.67,9.351416666666667,6.27,2.308008213552361,1,0.0
2025-08-22,844,28,Friday,August,40.67989,91.77203,51.09213,13.817200000000001,13.5607,46.8591,5.1605,9.179166666666665,5.97,2.3107460643394937,1,0.0
2025-08-23,845,28,Saturday,August,24.09374,72.16885,48.07511,13.817200000000001,13.5607,46.8591,4.659916666666668,6.411416666666666,6.01,2.3134839151266258,1,0.0
2025-08-24,846,28,Sunday,August,32.3946,70.07082,37.67622,13.817200000000001,13.5607,46.8591,5.69575,9.166666666666666,6.01,2.316221765913758,1,0.0
2025-08-25,847,28,Monday,August,23.02628,73.70148,50.6752,13.817200000000001,13.5607,46.8591,4.376916666666665,9.00025,6.01,2.31895961670089,1,0.0
2025-08-26,848,28,Tuesday,August,15.41878,59.07001,43.65123,13.817200000000001,13.5607,46.8591,3.310416666666664,8.030666666666667,6.1,2.321697467488022,1,0.0
2025-08-27,849,28,Wednesday,August,17.39162,48.93891,31.54729,13.817200000000001,13.5607,46.8591,3.644833333333336,10.197833333333332,5.91,2.324435318275154,1,0.0
2025-08-28,850,28,Thursday,August,11.87147,53.0155,41.14403,13.817200000000001,13.5607,46.8591,2.458,6.208583333333334,5.97,2.327173169062286,1,0.0
2025-08-29,851,28,Friday,August,27.61737,50.03964,22.42227,13.817200000000001,13.5607,46.8591,3.539666666666664,9.9875,5.73,2.329911019849418,1,0.0
2025-08-30,852,28,Saturday,August,25.96544,49.98549,24.02005,13.817200000000001,13.5607,46.8591,6.207583333333332,9.822833333333332,6.1,2.3326488706365502,1,0.0
2025-08-31,853,28,Sunday,August,28.01963,54.3395,26.31987,13.817200000000001,13.5607,46.8591,6.54375,9.430916666666668,6.1,2.3353867214236823,1,0.0
2025-09-01,854,29,Monday,September,28.88305,59.24343,30.36039,14.4666,13.817200000000001,49.266400000000004,7.075666666666664,10.27875,6.1,2.3381245722108144,1,0.0
2025-09-02,855,29,Tuesday,September,23.57864,80.90117,57.32252,14.4666,13.817200000000001,49.266400000000004,5.73925,5.09825,6.09,2.3408624229979464,1,0.0
2025-09-03,856,29,Wednesday,September,31.11627,77.8091,46.69283,14.4666,13.817200000000001,49.266400000000004,4.386583333333336,10.255666666666668,6.34,2.3436002737850785,1,0.0
2025-09-04,857,29,Thursday,September,21.67015,57.94806,36.27791,14.4666,13.817200000000001,49.266400000000004,2.616833333333336,10.69475,6.51,2.346338124572211,1,0.0
2025-09-05,858,29,Friday,September,19.82927,49.51653,29.68726,14.4666,13.817200000000001,49.266400000000004,2.9989166666666645,9.457333333333333,6.17,2.349075975359343,1,0.0
2025-09-06,859,29,Saturday,September,32.55329,50.59782,18.04453,14.4666,13.817200000000001,49.266400000000004,4.085583333333332,9.735833333333332,5.87,2.351813826146475,1,0.0
2025-09-07,860,29,Sunday,September,32.72086,46.25749,13.53663,14.4666,13.817200000000001,49.266400000000004,5.25725,9.957583333333332,5.87,2.3545516769336072,1,0.0
2025-09-08,861,29,Monday,September,25.42675,49.80503,24.37828,14.4666,13.817200000000001,49.266400000000004,2.8595,9.66825,5.87,2.3572895277207393,1,0.0
2025-09-09,862,29,Tuesday,September,24.02021,42.96607,18.94586,14.4666,13.817200000000001,49.266400000000004,1.3545833333333321,10.19275,6.0,2.3600273785078714,1,0.0
2025-09-10,863,29,Wednesday,September,32.91289,44.25852,11.34563,14.4666,13.817200000000001,49.266400000000004,0.19591666666666788,10.692916666666667,6.08,2.3627652292950034,1,0.0
2025-09-11,864,29,Thursday,September,34.00648,43.29838,9.2919,14.4666,13.817200000000001,49.266400000000004,2.053416666666668,10.1805,6.03,2.3655030800821355,1,0.0
2025-09-12,865,29,Friday,September,31.6898,41.34302,9.65323,14.4666,13.817200000000001,49.266400000000004,1.3003333333333322,10.276083333333332,5.87,2.3682409308692676,1,0.0
2025-09-13,866,29,Saturday,September,38.00867,42.68457,4.6759,14.4666,13.817200000000001,49.266400000000004,1.667666666666668,10.243166666666667,5.74,2.3709787816563996,1,0.0
2025-09-14,867,29,Sunday,September,39.94357,44.88786,4.94429,14.4666,13.817200000000001,49.266400000000004,4.7653333333333325,8.938583333333334,5.74,2.3737166324435317,1,0.0
2025-09-15,868,29,Monday,September,34.15739,57.83157,23.67418,14.4666,13.817200000000001,49.266400000000004,5.209083333333332,10.107916666666668,5.74,2.3764544832306638,1,0.0
2025-09-16,869,29,Tuesday,September,42.97666,66.36764,23.39097,14.4666,13.817200000000001,49.266400000000004,5.53475,10.572833333333332,6.52,2.379192334017796,1,0.0
2025-09-17,870,29,Wednesday,September,25.46916,60.44638,34.97722,14.4666,13.817200000000001,49.266400000000004,1.4324166666666642,11.96775,6.5,2.3819301848049284,1,0.0
2025-09-18,871,29,Thursday,September,9.30557,59.2946,49.98903,14.4666,13.817200000000001,49.266400000000004,1.3753333333333322,5.70325,6.76,2.3846680355920604,1,0.0
2025-09-19,872,29,Friday,September,20.17519,51.31584,31.14065,14.4666,13.817200000000001,49.266400000000004,2.76475,7.766666666666666,6.52,2.3874058863791925,1,0.0
2025-09-20,873,29,Saturday,September,26.00805,48.46851,22.46046,14.4666,13.817200000000001,49.266400000000004,3.658666666666668,10.422083333333331,6.13,2.3901437371663246,1,0.0
2025-09-21,874,29,Sunday,September,19.60885,48.49482,28.88597,14.4666,13.817200000000001,49.266400000000004,2.408,8.032833333333334,6.13,2.3928815879534566,1,0.0
2025-09-22,875,29,Monday,September,26.60502,55.88304,29.27802,14.4666,13.817200000000001,49.266400000000004,4.287333333333332,9.294333333333334,6.13,2.3956194387405887,1,0.0
2025-09-23,876,29,Tuesday,September,36.38331,67.81771,31.4344,14.4666,13.817200000000001,49.266400000000004,3.848,10.614,6.37,2.3983572895277208,1,0.0
2025-09-24,877,29,Wednesday,September,21.31587,54.84852,33.53265,14.4666,13.817200000000001,49.266400000000004,1.0903333333333358,8.34275,6.36,2.401095140314853,1,0.0
2025-09-25,878,29,Thursday,September,29.40937,45.41036,16.00099,14.4666,13.817200000000001,49.266400000000004,1.0341666666666678,10.788333333333332,6.29,2.403832991101985,1,0.0
2025-09-26,879,29,Friday,September,28.86945,44.05543,15.18599,14.4666,13.817200000000001,49.266400000000004,-0.21783333333333213,11.665666666666668,5.9,2.406570841889117,1,0.0
2025-09-27,880,29,Saturday,September,21.66001,43.56523,21.90522,14.4666,13.817200000000001,49.266400000000004,-0.031583333333332124,9.666666666666666,5.61,2.409308692676249,1,0.0
2025-09-28,881,29,Sunday,September,33.75105,43.32782,9.57677,14.4666,13.817200000000001,49.266400000000004,0.9128333333333322,11.174583333333334,5.61,2.412046543463381,1,0.0
2025-09-29,882,29,Monday,September,21.8309,44.73116,22.90026,14.4666,13.817200000000001,49.266400000000004,0.2898333333333321,10.527583333333334,5.61,2.414784394250513,1,0.0
2025-09-30,883,29,Tuesday,September,33.61353,37.83423,4.2207,14.4666,13.817200000000001,49.266400000000004,0.26975,11.819083333333332,5.46,2.4175222450376452,1,0.0
2025-10-01,884,30,Wednesday,October,35.78705,39.97438,4.18733,14.5914,14.4666,49.7641,0.4535833333333321,11.43625,5.59,2.4202600958247777,1,0.0
2025-10-02,885,30,Thursday,October,38.76579,41.9423,3.17651,14.5914,14.4666,49.7641,0.553,11.458166666666665,5.71,2.42299794661191,1,0.0
2025-10-03,886,30,Friday,October,39.20198,33.80334,-5.39864,14.5914,14.4666,49.7641,-1.528583333333332,10.816833333333333,5.68,2.425735797399042,1,8.0
2025-10-04,887,30,Saturday,October,44.70957,35.35379,-9.35578,14.5914,14.4666,49.7641,2.7248333333333323,9.794083333333335,4.93,2.428473648186174,1,9.0
2025-10-05,888,30,Sunday,October,55.63481,43.20156,-12.43325,14.5914,14.4666,49.7641,3.039,11.269583333333332,4.93,2.431211498973306,1,9.0
2025-10-06,889,30,Monday,October,41.45363,48.10396,6.65033,14.5914,14.4666,49.7641,1.8973333333333322,11.879833333333332,4.93,2.433949349760438,1,0.0
2025-10-07,890,30,Tuesday,October,35.62963,49.31721,13.68758,14.5914,14.4666,49.7641,1.8213333333333321,11.658333333333331,5.93,2.43668720054757,1,0.0
2025-10-08,891,30,Wednesday,October,30.53495,49.13123,18.59628,14.5914,14.4666,49.7641,-0.30166666666666786,11.686,5.8,2.439425051334702,1,0.0
2025-10-09,892,30,Thursday,October,20.57229,50.9808,30.40851,14.5914,14.4666,49.7641,0.8283333333333321,9.965333333333334,6.05,2.4421629021218343,1,0.0
2025-10-10,893,30,Friday,October,16.09377,51.07948,34.98571,14.5914,14.4666,49.7641,2.079,7.989583333333334,6.1,2.4449007529089664,1,0.0
2025-10-11,894,30,Saturday,October,44.24917,40.25732,-3.99185,14.5914,14.4666,49.7641,1.5043333333333322,10.716833333333334,5.21,2.4476386036960984,1,8.0
2025-10-12,895,30,Sunday,October,49.19809,44.81386,-4.38423,14.5914,14.4666,49.7641,1.8125,11.0285,5.21,2.4503764544832305,1,8.0
2025-10-13,896,30,Monday,October,31.43366,39.28585,7.85219,14.5914,14.4666,49.7641,-0.8995833333333321,10.972333333333333,5.21,2.4531143052703626,1,0.0
2025-10-14,897,30,Tuesday,October,20.63221,47.36315,26.73094,14.5914,14.4666,49.7641,-1.18475,7.378166666666666,5.21,2.455852156057495,1,0.0
2025-10-15,898,30,Wednesday,October,44.53062,44.29819,-0.23243,14.5914,14.4666,49.7641,-1.3468333333333322,11.535833333333334,5.96,2.458590006844627,1,4.0
2025-10-16,899,30,Thursday,October,47.12796,46.22118,-0.90678,14.5914,14.4666,49.7641,-0.4748333333333321,11.911666666666665,5.7,2.461327857631759,1,6.0
2025-10-17,900,30,Friday,October,49.65723,47.98452,-1.6727,14.5914,14.4666,49.7641,0.3604166666666679,11.670583333333333,5.63,2.4640657084188913,1,7.0
2025-10-18,901,30,Saturday,October,47.17377,45.62815,-1.54562,14.5914,14.4666,49.7641,0.9108333333333322,11.472416666666666,4.73,2.4668035592060233,1,7.0
2025-10-19,902,30,Sunday,October,42.46666,39.89464,-2.57203,14.5914,14.4666,49.7641,1.909,9.8355,4.73,2.4695414099931554,1,7.0
2025-10-20,903,30,Monday,October,39.7801,52.00507,12.22497,14.5914,14.4666,49.7641,1.478666666666668,11.537666666666667,4.73,2.4722792607802875,1,0.0
2025-10-21,904,30,Tuesday,October,35.16526,50.79801,15.63276,14.5914,14.4666,49.7641,0.43016666666666786,11.106666666666666,5.72,2.4750171115674195,1,0.0
2025-10-22,905,30,Wednesday,October,33.28381,44.26582,10.98201,14.5914,14.4666,49.7641,-1.2138333333333322,10.0565,5.58,2.4777549623545516,1,0.0
2025-10-23,906,30,Thursday,October,38.66303,48.55247,9.88944,14.5914,14.4666,49.7641,-0.6301666666666679,11.76925,5.68,2.4804928131416837,1,0.0
2025-10-24,907,30,Friday,October,32.03519,47.38806,15.35287,14.5914,14.4666,49.7641,-0.08041666666666789,12.348583333333334,5.71,2.4832306639288158,1,0.0
2025-10-25,908,30,Saturday,October,41.59624,40.22221,-1.37403,14.5914,14.4666,49.7641,-1.730166666666668,11.8425,5.66,2.485968514715948,1,7.0
